id,xP
280,0.0
281,0.0
282,0.0
283,4.5
284,0.2
285,0.0
286,0.0
690,0.0
712,3.5
723,3.0
732,0.2
242,7.8
287,5.0
288,0.0
289,0.0
290,0.0
291,4.5
292,4.8
293,2.2
294,0.2
295,7.5
296,0.0
297,0.0
298,0.0
299,4.2
300,0.8
301,0.5
302,0.0
303,3.2
304,2.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,1.5
311,1.0
312,0.0
313,0.0
419,2.5
630,0.0
667,0.0
704,0.0
705,0.0
707,0.2
728,0.0
314,3.8
315,0.0
316,0.0
317,5.8
318,5.2
319,0.5
320,0.0
321,0.0
322,6.8
323,0.0
324,2.5
325,1.0
326,0.5
327,0.0
328,6.2
329,5.8
330,3.0
331,0.2
332,0.2
333,0.0
334,0.0
335,3.0
336,0.2
337,3.2
338,0.0
664,0.0
727,2.8
731,2.2
737,0.0
339,-0.5
340,-0.5
341,-0.5
342,0.3
343,0.5
344,0.3
345,-0.4
346,-0.5
347,0.5
348,0.7
349,0.0
350,2.5
351,-0.3
352,0.0
353,0.5
354,1.7
355,0.0
356,0.0
357,0.0
358,1.5
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,4.7
493,0.0
660,0.0
665,1.5
691,2.3
698,1.3
706,0.0
741,-0.5
366,1.9
367,4.0
368,0.5
369,0.5
370,0.0
371,2.5
372,3.0
373,4.3
374,4.7
375,0.0
376,3.5
377,0.0
378,0.5
379,0.5
380,0.5
381,4.0
382,1.0
383,0.0
384,5.5
385,0.7
386,3.5
387,2.5
388,1.3
390,4.7
392,0.5
393,0.0
394,0.0
395,0.0
396,0.5
397,0.0
398,0.0
499,2.7
661,1.3
686,0.7
692,0.0
746,0.5
182,0.5
399,0.0
400,0.5
401,0.5
402,0.7
403,4.3
404,0.0
405,0.5
406,0.5
407,5.3
408,4.5
409,0.7
410,0.5
411,6.5
412,0.0
413,1.5
414,6.5
415,1.3
416,2.7
417,6.0
418,4.7
420,0.0
421,0.0
422,0.0
423,5.0
424,0.5
425,0.0
427,1.7
428,0.0
429,0.5
430,5.7
736,4.0
739,0.5
740,0.5
742,0.5
119,2.8
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,3.5
437,0.2
438,0.8
439,0.0
440,1.0
441,2.0
442,0.0
443,1.2
444,1.0
445,0.0
446,0.0
447,0.0
448,0.0
449,5.8
450,0.0
451,0.0
452,5.2
454,0.0
455,2.5
457,5.2
458,0.5
459,0.2
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,2.8
467,0.0
468,0.0
681,0.0
733,1.5
755,0.0
52,0.8
135,0.0
469,2.2
471,0.0
472,0.0
473,1.8
474,1.5
475,0.6
476,1.5
477,1.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.5
486,2.0
487,6.8
488,5.5
489,3.0
490,2.0
491,2.8
492,0.0
494,0.8
495,0.0
496,0.0
497,4.0
498,0.0
500,0.0
501,0.0
674,0.5
684,6.0
689,0.0
714,3.8
753,0.0
12,0.0
426,0.2
502,3.2
503,0.0
504,0.0
505,3.5
506,3.9
507,0.0
508,4.2
509,0.0
510,0.0
511,1.0
512,0.0
513,0.0
514,0.0
515,5.2
516,1.0
517,7.0
518,0.0
519,1.2
520,0.0
521,3.2
522,2.0
523,0.0
524,0.0
525,0.0
526,2.5
527,0.0
669,2.5
675,0.0
693,3.2
696,0.2
699,0.0
715,0.0
716,5.5
729,0.0
734,0.0
528,0.0
529,0.0
530,0.0
531,4.5
532,0.8
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,1.8
542,0.0
543,0.5
544,0.0
545,0.0
546,0.0
547,5.8
548,0.0
549,0.0
550,0.0
551,0.0
552,2.8
553,1.2
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,2.0
561,0.5
562,0.0
563,0.0
564,0.0
668,5.0
670,2.0
678,0.0
683,0.0
694,2.2
724,1.5
730,3.2
735,3.8
565,1.8
566,0.0
567,0.0
568,1.2
569,0.0
570,0.8
571,0.0
572,0.0
573,0.8
574,1.2
575,0.8
576,0.0
577,0.0
578,0.0
579,0.0
580,0.8
581,0.0
582,2.8
583,0.0
584,1.8
585,0.8
586,1.5
587,0.0
588,2.8
589,0.0
590,0.0
591,0.2
592,0.0
593,2.0
594,0.0
595,0.0
596,0.0
597,3.5
598,0.0
599,0.0
673,4.0
717,1.8
726,1.2
745,0.0
750,0.0
751,0.0
149,0.7
600,3.5
601,0.0
602,-0.5
603,1.3
604,0.0
605,1.0
606,0.2
607,0.0
608,0.0
609,2.3
610,2.7
611,0.0
612,2.5
613,4.5
614,-0.5
615,1.0
616,0.0
617,0.0
618,-0.5
619,0.0
620,-0.5
621,-0.5
622,0.0
623,2.0
624,2.0
625,0.0
626,-0.5
659,1.5
671,5.3
679,-0.5
708,3.0
718,0.0
738,-0.1
747,-0.5
752,-0.5
627,2.0
628,0.0
629,0.0
631,0.5
632,0.0
633,1.0
634,-0.5
635,0.0
636,0.8
637,2.0
638,0.2
639,0.0
640,0.0
641,0.0
642,0.8
643,2.2
644,1.8
645,0.0
646,2.5
647,0.0
648,1.5
649,0.0
650,0.2
651,0.0
652,0.0
653,0.0
654,2.0
655,0.0
656,0.0
657,0.0
658,0.0
663,0.8
682,0.5
695,1.5
709,0.8
720,0.8
749,0.7
