id,xP
685,0.0
687,0.0
697,3.4
713,3.6
721,0.0
756,0.0
782,0.0
799,0.0
801,0.2
806,0.0
807,4.6
27,0.0
83,4.6
101,2.2
102,0.0
103,0.0
104,0.0
105,0.2
106,1.4
107,2.2
108,3.0
109,1.8
110,1.6
111,0.0
112,0.0
113,4.4
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
120,2.2
121,4.8
122,0.0
123,0.0
124,1.6
125,0.0
126,3.4
127,0.0
128,0.0
129,1.0
130,0.6
131,0.0
132,0.0
133,0.0
134,0.0
136,3.4
137,0.0
748,0.0
797,0.0
810,0.0
819,0.0
138,-1.0
139,2.4
140,-1.0
141,0.0
142,0.0
143,0.2
144,0.0
145,-0.2
146,1.6
147,0.0
148,2.0
149,-1.0
150,0.0
151,3.0
152,-0.2
153,0.0
154,0.0
155,0.0
156,-1.0
157,1.0
158,0.2
159,-0.8
160,-0.4
161,0.0
162,0.0
163,1.8
164,-0.8
165,0.0
166,-0.8
167,0.2
169,3.6
170,0.4
171,0.0
172,0.0
173,0.4
174,0.0
175,0.0
176,0.0
177,0.0
178,3.4
179,0.0
180,0.0
181,-0.4
744,-1.0
761,-1.0
783,1.8
795,-0.2
220,1.9
221,1.1
222,0.0
223,0.5
224,0.8
225,3.3
226,2.9
227,0.0
228,3.3
229,0.5
230,1.3
231,0.9
232,1.1
233,0.9
234,0.0
235,9.5
236,0.0
237,2.7
238,0.3
239,0.0
240,0.0
241,3.3
244,0.9
245,0.0
246,2.3
247,0.2
248,0.0
249,9.7
250,1.5
251,0.0
252,0.5
453,2.1
672,1.1
743,0.5
789,0.5
803,0.5
253,6.2
254,0.0
255,0.0
256,3.4
257,0.0
258,4.2
259,0.0
261,3.8
262,1.8
263,0.2
264,0.0
265,0.0
267,5.8
268,0.0
269,0.0
270,1.0
271,1.4
272,0.0
273,4.8
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
580,1.6
654,4.4
677,2.8
690,0.0
712,1.2
723,2.0
732,0.4
762,0.0
773,0.0
780,0.0
793,0.0
798,0.0
242,7.3
243,1.5
287,2.9
288,0.5
289,0.0
290,4.9
291,4.9
292,2.9
293,2.1
294,0.0
295,2.3
296,0.5
297,0.0
298,0.5
299,5.1
300,2.7
301,0.0
302,2.5
303,5.3
304,1.3
305,1.7
306,0.5
307,0.5
308,0.0
309,0.0
310,3.1
311,3.1
312,0.0
313,0.0
419,0.0
630,0.5
667,0.5
704,0.0
705,0.0
707,0.7
728,0.5
779,0.5
314,1.4
315,0.0
316,0.2
317,1.4
318,2.0
319,0.8
320,0.6
321,0.8
322,2.0
323,0.0
324,6.2
325,1.6
327,0.0
328,2.6
329,3.6
330,2.8
331,0.8
332,0.0
333,0.0
334,0.0
335,1.0
336,0.2
337,4.0
338,1.0
424,1.8
664,0.0
727,1.4
731,0.0
737,0.0
770,0.0
786,0.0
168,0.0
339,0.0
340,0.0
341,2.2
342,3.4
343,2.0
344,1.0
345,0.2
346,0.0
347,1.4
348,2.2
349,0.0
350,2.4
351,0.2
352,0.0
353,0.8
354,3.6
355,0.0
356,3.8
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.4
363,0.0
364,0.0
365,2.8
493,0.4
660,3.4
665,0.0
691,2.6
698,0.0
706,2.0
741,0.0
787,0.0
366,4.6
367,1.0
368,1.0
369,1.0
370,3.2
371,3.8
372,2.8
373,8.2
374,4.8
375,0.0
376,1.6
377,0.0
378,1.0
379,1.0
380,1.0
381,5.4
382,0.5
383,0.0
384,4.4
385,1.8
386,6.8
387,5.0
388,2.2
390,4.6
392,0.0
393,0.0
394,0.0
395,0.0
396,1.2
397,0.0
398,0.0
499,0.0
661,5.6
686,1.6
692,0.0
746,1.0
760,1.0
82,7.5
182,0.5
260,4.3
399,0.0
401,0.5
402,6.1
403,0.0
404,0.0
405,0.9
406,2.3
407,4.5
408,3.9
409,0.5
410,0.5
411,6.1
412,0.0
413,2.5
414,2.1
415,0.7
416,3.1
417,2.7
418,0.7
420,0.0
421,5.5
422,0.0
423,0.5
425,0.0
427,0.9
428,0.5
429,0.0
430,4.0
736,4.7
739,0.0
740,0.0
742,0.5
763,0.5
764,0.5
794,0.4
119,5.1
431,0.5
432,0.0
433,0.0
434,0.5
435,0.5
436,0.0
437,0.0
438,2.3
439,0.5
440,4.9
441,0.0
442,3.1
443,2.8
444,2.5
445,0.0
446,0.5
447,0.7
448,0.7
449,7.5
450,3.5
451,0.0
452,1.9
454,0.0
455,0.0
457,4.9
458,3.5
459,0.9
460,0.0
461,0.5
462,0.5
463,0.0
464,0.0
465,0.0
466,1.3
467,0.5
468,0.0
681,5.9
733,4.7
755,0.5
769,0.5
771,0.7
788,0.5
52,3.1
135,0.1
469,0.9
471,-0.5
472,0.0
473,1.7
474,0.0
475,1.5
476,0.7
477,-0.1
478,1.5
479,0.0
480,0.0
481,-0.5
482,0.0
483,-0.5
484,0.0
485,2.7
486,1.1
487,0.7
488,0.0
489,1.3
490,0.7
491,2.1
492,0.0
494,0.3
495,0.0
496,0.0
497,0.0
498,0.0
500,1.7
501,-0.5
674,0.1
684,3.5
689,-0.5
714,0.2
753,-0.5
765,-0.5
772,-0.5
12,0.0
400,0.4
426,-0.3
502,0.1
503,0.0
504,0.0
505,1.9
506,0.5
507,1.7
508,2.1
509,0.0
510,-0.1
511,1.9
512,0.0
513,-0.3
514,0.0
515,4.3
516,2.3
517,4.9
518,0.0
519,0.3
520,0.0
521,1.7
522,-0.1
523,-0.5
524,0.0
525,0.0
526,2.3
527,-0.1
669,0.3
675,-0.5
693,1.7
696,0.0
715,0.0
716,0.0
729,0.0
734,-0.1
805,1.1
814,-0.1
528,0.0
529,0.0
530,0.0
531,4.4
532,2.8
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,1.0
540,0.0
541,0.0
542,0.0
543,0.0
544,3.4
545,0.0
546,0.0
547,4.2
548,0.0
549,0.0
550,0.0
551,0.2
552,2.0
553,1.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,1.6
561,2.2
562,0.0
563,0.0
564,0.0
668,0.8
670,1.2
678,0.0
683,3.0
694,0.0
724,1.6
730,0.0
735,0.4
774,0.0
775,0.0
800,0.0
812,2.0
813,1.8
565,1.4
566,0.0
567,0.0
568,0.2
569,0.0
570,0.8
571,0.0
572,1.6
573,0.0
574,0.0
575,0.2
576,0.0
577,0.0
578,0.0
579,0.0
581,0.0
582,0.0
583,0.0
584,1.2
585,0.0
586,0.0
587,1.4
588,0.0
589,0.0
590,0.0
591,4.6
592,0.0
593,3.2
594,0.0
595,0.0
596,2.8
597,1.4
598,0.0
599,0.0
673,2.4
717,1.4
726,2.2
745,0.0
750,0.0
751,0.0
790,0.0
796,1.6
804,0.4
811,0.0
818,0.0
326,0.8
600,0.0
601,0.0
602,0.0
603,6.6
604,0.0
605,0.0
606,3.8
607,0.0
608,0.4
609,1.8
610,4.6
611,0.0
612,0.0
613,4.8
615,5.8
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,4.4
625,0.0
626,0.0
659,0.4
671,0.8
679,6.2
708,4.0
718,1.2
738,0.0
747,0.2
752,0.0
758,0.4
785,0.0
791,3.8
802,0.0
815,3.6
627,-1.0
628,3.7
629,-1.0
631,0.0
632,-0.8
633,2.3
634,3.0
635,1.8
636,2.2
637,0.3
638,0.0
639,0.0
640,-0.8
641,0.0
642,-0.8
643,2.7
644,0.3
645,0.0
646,3.2
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,-1.0
653,0.0
655,0.0
656,0.0
657,-1.0
658,-1.0
663,0.0
682,0.3
695,1.3
709,1.2
720,1.8
749,1.0
766,-1.0
767,-1.0
777,0.0
778,-1.0
809,-1.0
816,0.5
817,1.5
