id,xP
341,0.2
342,1.2
343,0.2
344,1.5
345,0.0
346,0.0
347,1.0
348,4.0
349,0.0
350,5.5
351,0.0
352,1.2
353,1.0
354,2.2
355,0.0
356,0.0
357,0.0
358,1.5
359,0.0
360,0.0
361,0.0
362,0.5
363,0.0
364,0.0
365,2.8
493,2.5
660,1.8
665,1.2
691,1.4
698,2.0
706,0.2
741,0.0
366,0.0
367,4.2
368,0.0
369,0.0
370,0.0
371,2.0
372,2.2
373,3.0
374,3.8
375,3.0
376,0.5
377,0.0
378,0.0
379,0.0
380,0.0
381,5.0
382,1.5
383,0.0
384,3.2
385,1.5
386,2.5
387,4.2
388,0.8
390,3.8
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
499,0.4
661,1.5
686,0.2
692,0.0
746,0.0
182,0.0
399,0.0
400,0.0
401,0.0
402,0.2
403,2.5
404,0.0
405,1.5
406,0.0
407,6.0
408,4.5
409,0.5
410,0.2
411,7.8
412,0.0
413,0.8
414,2.8
415,2.2
416,2.5
417,3.2
418,3.8
420,0.0
421,0.1
422,0.0
423,4.2
424,0.8
425,0.0
427,0.8
428,0.0
429,0.0
430,8.0
736,4.0
739,0.0
740,0.0
742,0.0
119,8.2
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,3.2
437,0.0
438,0.2
439,0.0
440,1.5
441,1.5
442,4.2
443,3.2
444,0.8
445,0.0
446,0.0
447,0.8
448,0.0
449,5.5
450,4.2
451,0.0
452,5.8
454,0.0
455,1.0
457,8.0
458,0.5
459,0.8
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.2
467,0.0
468,0.0
681,2.0
733,1.8
52,0.8
135,0.0
469,2.8
471,0.0
472,0.0
473,0.0
474,0.5
475,1.2
476,1.2
477,0.0
478,0.8
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.6
486,1.0
487,3.0
488,5.0
489,4.8
490,2.0
491,2.2
492,0.0
494,0.2
495,0.0
496,0.0
497,1.8
498,0.0
500,0.0
501,0.0
674,0.0
684,1.8
689,0.0
714,4.0
12,0.0
426,0.0
502,2.0
503,0.0
504,0.0
505,1.8
506,1.5
507,0.0
508,1.2
509,0.0
510,0.0
511,0.2
512,0.0
513,0.0
514,0.0
515,5.5
516,0.2
517,4.8
518,0.0
519,0.5
520,0.0
521,1.8
522,1.8
523,0.0
524,0.0
525,0.1
526,2.0
527,1.0
669,2.0
675,0.0
693,2.2
696,0.2
699,0.0
715,0.0
716,2.8
729,0.0
734,0.0
528,-1.0
529,-1.0
530,-1.0
531,5.5
532,2.8
533,-0.5
534,-1.0
535,-0.5
536,-0.5
537,0.0
538,-1.0
539,-1.0
540,-1.0
541,0.0
542,0.0
543,-0.8
544,0.0
545,0.0
546,0.0
547,2.5
548,0.0
549,-0.8
550,-1.0
551,0.0
552,2.0
553,2.5
554,-1.0
555,0.0
556,0.0
557,-1.0
558,-1.0
559,0.0
560,2.2
561,-0.5
562,-1.0
563,0.0
564,0.0
668,4.0
670,2.8
678,-1.0
683,0.0
694,5.0
724,0.5
730,1.5
735,2.0
565,3.0
566,0.0
567,0.0
568,4.0
569,0.5
570,2.2
571,0.0
572,0.0
573,2.5
574,1.2
575,6.5
576,0.0
577,0.0
578,0.0
579,0.0
580,1.5
581,0.0
582,0.8
583,0.0
584,2.0
585,5.2
586,0.0
587,0.0
588,2.5
589,0.0
590,0.0
591,0.0
592,0.0
593,3.2
594,0.0
595,0.0
596,0.0
597,3.0
598,0.0
599,0.0
673,5.2
717,2.5
726,1.5
745,0.0
750,1.3
751,1.2
149,0.5
600,2.2
601,0.0
602,0.0
603,1.2
604,0.0
605,1.8
606,0.0
607,0.0
608,0.0
609,1.5
610,3.0
611,0.0
612,4.0
613,5.5
614,0.0
615,2.2
616,0.0
617,0.0
618,0.2
619,0.0
620,0.0
621,1.0
622,0.0
623,1.8
624,2.8
625,0.0
626,0.2
659,2.5
671,2.8
679,0.0
708,3.8
718,0.5
738,0.0
747,0.0
752,1.3
627,1.8
628,0.0
629,0.0
631,0.0
632,0.0
633,1.0
634,-0.8
635,0.0
636,2.0
637,0.2
638,0.8
639,0.0
640,0.0
641,0.0
642,0.8
643,2.0
644,1.2
645,0.2
646,1.5
647,0.0
648,4.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,3.0
655,0.0
656,0.0
657,0.0
658,0.0
663,1.2
682,0.2
695,1.2
709,1.2
720,0.8
749,1.2
